active_key,melody_sequence,chord,chord_count,prev_chord_1,prev_chord_2,prev_chord_3,prev_chord_4
Ab:maj,"(72, 68)","Eb:sus4(b7,9)",3,F:7,Bb:min7,C#:min7,Bb:min7
Ab:maj,"(72, 68)",C#:maj7,1,Bb:min7,"Eb:sus4(b7,9)",Ab:maj,Ab:maj7
Ab:maj,"(72, 68)",C#:min,1,A:maj,Bb:min7,Eb:maj,Ab:maj
Ab:maj,"(72, 68)",C#:maj,1,A:maj,Bb:min7,Eb:maj,Ab:maj
Ab:maj,"(72, 68)","Eb:sus4(b7,9)",1,F:7,Bb:min7,C#:min,Bb:min7
Ab:maj,"(70, 68, 77)",C:min,1,C#:maj,C:min7,F:min/5,Bb:min
Ab:maj,"(75, 77, 70, 70)",Eb:maj,1,C#:maj,C:min,F:min,Bb:min
Ab:maj,"(56, 56)",C#:maj(9),1,None,None,None,None
Ab:maj,"(56, 56)",C#:maj(9),1,Eb:maj/3,F:min7,Bb:min7,Eb:sus4(b7)
Ab:maj,"(67, 68, 67, 68, 67, 63, 56)",Ab:maj(9),1,None,None,None,C#:maj(9)
Ab:maj,"(67, 68, 67, 68, 67, 63, 60, 65)",Ab:sus2,1,None,C#:maj(9),Ab:maj(9),C#:maj(9)
Ab:maj,"(68, 68, 65, 68, 70, 72, 68)",Bb:min7,2,C#:maj(9),Ab:maj(9),C#:maj(9),Ab:sus2
Ab:maj,"(68, 68, 65, 68, 70, 72, 68)",Bb:min7,1,"Eb:sus4(b7,9)",Ab:maj(9),C#:maj(9),Ab:maj(9)
Ab:maj,"(65, 68, 70, 72, 73)",F:min7,1,Ab:maj(9),C#:maj(9),Ab:sus2,Bb:min7
Ab:maj,"(63, 56, 56)","Eb:sus4(b7,9)",1,Ab:sus2,Bb:min7,F:min7,Bb:min7
Ab:maj,"(67, 68, 67, 68, 67, 63, 58, 56)",Ab:maj(9),1,Bb:min7,F:min7,Bb:min7,"Eb:sus4(b7,9)"
Ab:maj,"(67, 68, 67, 68, 67, 63, 58, 56)",Ab:maj(9),1,F:min7,Bb:min7,Eb:sus4(b7),C#:maj(9)
Ab:maj,"(67, 68, 67, 68, 70, 72, 65, 68)",Ab:maj(9),1,Bb:min7,"Eb:sus4(b7,9)",Ab:maj(9),C#:maj(9)
Ab:maj,"(67, 68, 67, 68, 70, 72, 65, 68)",Ab:sus2,1,Eb:sus4(b7),C#:maj(9),Ab:maj(9),C#:maj(9)
Ab:maj,"(68, 70, 72, 73)",F:min7,1,Ab:maj(9),C#:maj(9),Ab:maj(9),Bb:min7
Ab:maj,"(68, 70, 72, 73)",F:min7,1,Ab:maj(9),C#:maj(9),Ab:sus2,Bb:min7
Ab:maj,"(68, 68, 70, 72, 72)",Bb:min7,1,C#:maj(9),Ab:maj(9),Bb:min7,F:min7
Ab:maj,"(68, 68, 70, 72, 72)",Bb:min7,1,C#:maj(9),Ab:sus2,Bb:min7,F:min7
Ab:maj,"(77, 75, 75, 73, 73, 72, 68, 77)",Ab:maj,2,Bb:min7,F:min7,Bb:min7,Eb:maj
Ab:maj,"(77, 75, 75, 73, 73, 72, 70, 68)",F:min7,2,Bb:min7,Eb:maj,Ab:maj,C:min7
Ab:maj,"(77, 75, 75, 73, 73, 72, 70, 68)",Ab:maj,1,Eb:maj/3,F:min7,Bb:min7,Eb:7
Ab:maj,"(77, 75, 75, 73, 73, 72, 70, 68)",F:min7,1,Bb:min7,Eb:7,Ab:maj,C:min7
Ab:maj,"(77, 75, 75, 73, 73, 72, 70, 68)",Ab:maj,1,Ab:maj,F:min7,Bb:min9,Eb:7
Ab:maj,"(77, 75, 75, 73, 73, 72, 70, 68)",F:min7,1,Bb:min9,Eb:7,Ab:maj,C:min7
Ab:maj,"(77, 75, 75, 73, 73, 72, 70, 68)",Ab:maj,1,F:min7,Bb:min7,Eb:7,Eb:sus4(b7)
Ab:maj,"(77, 75, 75, 73, 73, 72, 70, 68)",F:min7,1,Eb:7,Eb:sus4(b7),Ab:maj,C:min7
Ab:maj,"(67, 72, 72, 68, 67)",C:min7,2,Eb:maj,Ab:maj,C:min7,F:min7
Ab:maj,"(67, 72, 72, 68, 67)",C:min7,2,Eb:7,Ab:maj,C:min7,F:min7
Ab:maj,"(67, 72, 72, 68, 67)",C:min7,1,Eb:sus4(b7),Ab:maj,C:min7,F:min7
Ab:maj,"(65, 77)",C#:maj(9),2,Ab:maj,C:min7,F:min7,C:min7
Ab:maj,"(75, 72, 73)",Eb:maj,2,C:min7,F:min7,C:min7,C#:maj(9)
Ab:maj,"(73, 72, 68, 68, 72, 70)",Bb:min7,1,Eb:maj,Ab:maj,Eb:maj/3,F:min7
Ab:maj,"(73, 72, 68, 68, 72, 70)",Bb:min9,1,C#:maj(9),Eb:maj,Ab:maj,F:min7
Ab:maj,"(68, 70)",Eb:7,1,Ab:maj,Eb:maj/3,F:min7,Bb:min7
Ab:maj,"(68, 70)",Eb:7,1,Eb:maj,Ab:maj,F:min7,Bb:min9
Ab:maj,"(68, 70)",Eb:sus4(b7),1,Eb:maj/3,F:min7,Bb:min7,Eb:7
Ab:maj,"(68, 70)",Eb:sus4(9),1,None,None,None,None
Ab:maj,"(68, 70)",C#:maj(2)/2,1,None,None,None,None
Ab:maj,"(68, 70)",Eb:sus4(9),1,Bb:min7,Eb:maj6,Eb:9,Ab:maj6
Ab:maj,"(68, 70)",Eb:7,1,Ab:maj,Bb:min7,C:min7,C#:maj
Ab:maj,"(68, 70)",Eb:sus4(b7),1,E:dim,F:min7,Ab:maj/5,Bb:min7
Ab:maj,"(68, 70)",Ab:maj,1,Bb:min,Eb:maj,Ab:maj,Eb:maj
Ab:maj,"(68, 70)",Eb:sus4,1,C#:maj(9),C#:min(9)/b3,Bb:min7/b3,Bb:min7
Ab:maj,"(70, 75, 75, 68, 70)",C:min7,1,F:min7,Bb:min7,Eb:7,Ab:maj
Ab:maj,"(70, 75, 75, 68, 70)",C:min7,1,F:min7,Bb:min9,Eb:7,Ab:maj
Ab:maj,"(70, 75, 75, 68, 70)",C:min7,1,Bb:min7,Eb:7,Eb:sus4(b7),Ab:maj
Ab:maj,"(65, 73, 73, 63, 65)",C#:maj(9),3,Ab:maj,C:min7,F:min7,C:min7
Ab:maj,"(73, 72, 68, 68, 65, 70)",Bb:min7,2,C#:maj(9),Ab:maj,Eb:maj/3,F:min7
Ab:maj,"(73, 72, 68, 68, 65, 70)",Bb:min9,1,C:min7,C#:maj(9),Ab:maj,F:min7
Ab:maj,"(80, 79, 77, 75, 72, 70, 72, 75, 72)",Ab:maj,1,None,None,None,None
Ab:maj,"(80, 79, 77, 75, 72, 70, 72, 75, 72)",Ab:maj,2,C:min7,F:min,Bb:min7,Eb:maj
Ab:maj,"(80, 79, 77, 75, 72, 70, 72, 75, 72)",Ab:maj,1,F:min7,Bb:min,Eb:7,Ab:maj
Ab:maj,"(80, 79, 79, 77, 75, 72, 72, 72, 77)",F:min7,1,None,None,None,Ab:maj
Ab:maj,"(80, 79, 79, 77, 75, 72, 72, 72, 77)",F:min,2,F:min,Bb:min7,Eb:maj,Ab:maj
Ab:maj,"(80, 79, 79, 77, 75, 72, 72, 72, 77)",F:min,1,Bb:min,Eb:7,Ab:maj,Ab:maj
Ab:maj,"(68, 68, 68, 68, 65, 68, 77)",C#:maj,1,None,Ab:maj,F:min7,C:min7
Ab:maj,"(68, 68, 68, 68, 65, 68, 77)",C#:maj7,1,Eb:maj,Ab:maj,F:min,C:min7
Ab:maj,"(68, 68, 68, 68, 65, 68, 77)",C#:maj,1,Eb:maj,Ab:maj,F:min,C:min7
Ab:maj,"(68, 68, 68, 68, 65, 68, 77)",C#:maj7,1,Ab:maj,Ab:maj,F:min,C:min7
Ab:maj,"(72, 70, 70, 70, 77, 77, 77, 72)",Bb:min7,1,C:min7,C#:maj,C:min7,F:min
Ab:maj,"(72, 70, 70, 70, 77, 77, 77, 72)",Bb:min7,1,C:min7,C#:maj7,C:min7,F:min
Ab:maj,"(72, 70, 70, 70, 68, 70)",Bb:min,1,C:min7,C#:maj7,C:min7,F:min
Ab:maj,"(72, 70, 70, 70, 68, 70)",Bb:min,1,C:min7,C#:maj,C:min7,F:min
Ab:maj,"(68, 75, 75, 75, 82, 80, 82, 80, 82, 80, 82, 84)",Ab:maj,2,C:min7,F:min,Bb:min,Eb:maj
Ab:maj,"(75, 72, 72, 75)",C:min,2,F:min,Bb:min,Eb:maj,Ab:maj
Ab:maj,"(75, 72, 72, 75)",C:min,2,Eb:7,Ab:maj,Eb:maj,Ab:maj
Ab:maj,"(82, 80, 82, 80, 82, 80, 80, 72)",F:min,2,Bb:min,Eb:maj,Ab:maj,C:min
Ab:maj,"(82, 80, 82, 80, 82, 80, 80, 72)",F:min,2,Ab:maj,Eb:maj,Ab:maj,C:min
Ab:maj,"(77, 77, 77, 72, 72, 70, 68)",F:min,2,Ab:maj,C:min,F:min,C:min
Ab:maj,"(77, 77, 77, 72, 72, 70, 68)",F:min,1,Ab:maj,C:min,F:min,C:min7
Ab:maj,"(72, 75, 75, 77)",C:min7,2,C:min,F:min,C:min,F:min
Ab:maj,"(72, 75, 75, 77)",C:min,1,C:min,F:min,C:min7,F:min
Ab:maj,"(72, 70, 70, 70, 70, 68, 70)",Bb:min,2,C:min,F:min,C:min7,F:min7
Ab:maj,"(72, 70, 70, 70, 70, 68, 70)",Bb:min,1,C:min7,F:min,C:min,F:min
Ab:maj,"(75, 75, 75)",Eb:maj,1,F:min7,Bb:min,Eb:7,Ab:maj
Ab:maj,"(75, 75, 75)",Eb:maj,1,F:min,Bb:min,Eb:7,Ab:maj
Ab:maj,"(75, 75, 75)",Eb:sus4(b7),1,Ab:maj/3,Bb:min7,Eb:7,Ab:maj
Ab:maj,"(82, 80, 82, 80, 82, 80, 82, 84)",Ab:maj,2,Bb:min,Eb:7,Ab:maj,Eb:maj
Ab:maj,"(65, 72)",C#:maj,1,E:maj7,B:maj,E:maj7,Eb:maj
Ab:maj,"(65, 72)",C#:maj,1,F:min,C#:maj,Eb:maj,Ab:maj
Ab:maj,"(70, 67, 65)",Eb:maj,1,B:maj,E:maj7,Eb:maj,C#:maj
Ab:maj,"(70, 67, 65)",Eb:maj,1,C#:maj,Eb:maj,Ab:maj,C#:maj
Ab:maj,"(65, 63, 63, 60, 58)",Ab:maj,1,E:maj7,Eb:maj,C#:maj,Eb:maj
Ab:maj,"(60, 60, 63, 65)",F:min,1,Eb:maj,C#:maj,Eb:maj,Ab:maj
Ab:maj,"(56, 60, 63, 65)",C#:maj,2,C#:maj,Eb:maj,Ab:maj,F:min
Ab:maj,"(63, 63, 72, 70, 68)",Eb:maj,1,Eb:maj,Ab:maj,F:min,C#:maj
Ab:maj,"(72, 70, 72, 70)",Ab:maj,1,Ab:maj,F:min,C#:maj,Eb:maj
Ab:maj,"(72, 70, 72, 70)",C:7,1,None,None,None,Ab:maj
Ab:maj,"(72, 70, 72, 70)",C:7,1,Ab:maj/5,Bb:min7,Eb:sus4(b7),Ab:maj
Ab:maj,"(72, 70, 72, 70)",C:7,1,Eb:9,Eb:maj,C#:maj7,Ab:maj
Ab:maj,"(75, 73, 72, 68)",Ab:maj/b7,1,F:min,C#:maj,Eb:maj,Ab:maj
Ab:maj,"(68, 68, 65, 67)",C#:maj,1,C#:maj,Eb:maj,Ab:maj,Ab:maj/b7
Ab:maj,"(72, 67)",Eb:maj,1,Eb:maj,Ab:maj,Ab:maj/b7,C#:maj
Ab:maj,"(67, 63, 63, 60, 65)",Ab:maj,1,Ab:maj,Ab:maj/b7,C#:maj,Eb:maj
Ab:maj,"(65, 60, 63, 65)",F:min,1,Ab:maj/b7,C#:maj,Eb:maj,Ab:maj
Ab:maj,"(56, 56, 65, 63, 58)",Eb:maj,1,Eb:maj,Ab:maj,F:min,C#:maj
Ab:maj,"(65, 63, 63, 60, 65, 65)",Ab:maj,1,Eb:maj,Ab:maj,C#:maj,Eb:maj
Ab:maj,"(60, 63, 65, 56)",F:min,1,Ab:maj,C#:maj,Eb:maj,Ab:maj
Ab:maj,"(60, 63, 65, 56)",C#:maj,1,C#:maj,Eb:maj,Ab:maj,F:min
Ab:maj,"(56, 65, 63, 60)",Eb:sus4,1,Eb:maj,Ab:maj,F:min,C#:maj
Ab:maj,"(63, 61, 63, 61)",E:maj,1,F:min,C#:maj,Eb:sus4,Ab:maj/5
Ab:maj,"(60, 56, 58, 60)",Ab:maj(9),1,None,None,None,C#:min6
Ab:maj,"(60, 56, 58, 60)",Ab:maj,1,None,C#:min6,Ab:maj(9),C#:min/5
Ab:maj,"(60, 56, 58, 60)",Ab:maj,1,Ab:maj(9),C#:min/5,Ab:maj,C#:min/5
Ab:maj,"(58, 56, 56, 61)",C#:min/5,1,None,None,C#:min6,Ab:maj(9)
Ab:maj,"(58, 56, 63, 63)",C#:min/5,1,C#:min6,Ab:maj(9),C#:min/5,Ab:maj
Ab:maj,"(58, 56, 56, 60)",C#:min/5,1,C#:min/5,Ab:maj,C#:min/5,Ab:maj
Ab:maj,"(63, 63, 68, 67)",Ab:maj,1,Ab:maj,C#:min/5,Ab:maj,C#:min/5
Ab:maj,"(68, 70, 68, 68)",C#:min/5,1,C#:min/5,Ab:maj,C#:min/5,Ab:maj
Ab:maj,"(67, 68, 65, 67, 68)",F:min,1,Ab:maj,C#:min/5,Ab:maj,C#:min/5
Ab:maj,"(67, 67, 65, 63)",C:min7,1,C#:min/5,Ab:maj,C#:min/5,F:min
Ab:maj,"(67, 67, 65, 63)",C:min7,1,Eb:7,Ab:maj,E:dim,F:min
Ab:maj,"(63, 61)",Eb:7,1,C#:min/5,F:min,C:min7,C#:maj
Ab:maj,"(63, 61)",Eb:maj,1,E:dim,F:min,C:min7,C#:maj
Ab:maj,"(60, 68, 67)",Ab:maj,1,F:min,C:min7,C#:maj,Eb:7
Ab:maj,"(60, 68, 67)",Ab:maj,1,F:min,C:min7,C#:maj,Eb:maj
Ab:maj,"(65, 67, 68)",F:min9,1,C#:maj,Eb:7,Ab:maj,F:min7
Ab:maj,"(67, 67, 70, 63, 63)",C:min7,1,Eb:7,Ab:maj,F:min7,F:min9
Ab:maj,"(67, 67, 70, 63, 63)",C:min7,1,C#:maj,Eb:maj,Ab:maj,F:min
Ab:maj,"(65, 68, 68, 65, 68, 65, 68)",Bb:min7,1,Ab:maj,F:min7,F:min9,C:min7
Ab:maj,"(65, 68, 68, 65, 68, 65, 68)",Bb:min7,1,Eb:maj,Ab:maj,F:min,C:min7
Ab:maj,"(70, 63, 68, 70)",Eb:7,1,F:min7,F:min9,C:min7,Bb:min7
Ab:maj,"(70, 63, 68, 70)",Eb:7,1,C#:maj,Ab:maj/3,Bb:min7,Eb:sus4(b7)
Ab:maj,"(70, 63, 68, 70)",Eb:maj,1,C#:maj,Ab:maj/3,Bb:min7,Eb:sus4(b7)
Ab:maj,"(70, 63, 68, 70)",Eb:7,1,Ab:maj,F:min,C:min7,Bb:min7
Ab:maj,"(73, 72, 72, 70, 70, 68)",Ab:maj,1,F:min9,C:min7,Bb:min7,Eb:7
Ab:maj,"(73, 72, 72, 70, 70, 68)",Ab:maj,1,Ab:maj/3,Bb:min7,Eb:sus4(b7),Eb:7
Ab:maj,"(73, 72, 72, 70, 70, 68)",Ab:maj,1,F:min,C:min7,Bb:min7,Eb:7
Ab:maj,"(73, 72, 72, 70, 70, 68)",Ab:maj,1,Ab:maj/3,Bb:min7,Eb:sus4(b7),Eb:maj
Ab:maj,"(70, 72, 70, 68, 68, 67)",Eb:maj/3,2,C:min7,Bb:min7,Eb:7,Ab:maj
Ab:maj,"(68, 68, 68, 67, 65, 67)",F:min,3,Bb:min7,Eb:7,Ab:maj,Eb:maj/3
Ab:maj,"(68, 68, 68, 67, 65, 67)",F:min,1,Eb:sus4(b7),Eb:7,Ab:maj,Eb:maj/3
Ab:maj,"(68, 68, 68, 67, 65, 67)",F:min,1,Eb:sus4(b7),Eb:maj,Ab:maj,Eb:maj/3
Ab:maj,"(65, 68, 68, 65, 68)",C#:maj,5,Ab:maj,Eb:maj/3,F:min,C:min
Ab:maj,"(63, 68, 68, 70, 68, 68, 70)",Ab:maj/3,5,Eb:maj/3,F:min,C:min,C#:maj
Ab:maj,"(72, 70, 70, 68, 68, 65, 72)",Bb:min7,2,F:min,C:min,C#:maj,Ab:maj/3
Ab:maj,"(70, 70, 70, 68, 68, 67)",Eb:maj/3,1,Bb:min7,Eb:sus4(b7),Eb:7,Ab:maj
Ab:maj,"(70, 70, 70, 68, 68, 67)",Eb:maj/3,1,Bb:min7,Eb:sus4(b7),Eb:maj,Ab:maj
Ab:maj,"(70, 70, 70, 68, 68, 67)",Eb:maj/3,1,Ab:maj/3,Bb:min7,Eb:7,Ab:maj
Ab:maj,"(72, 70, 70, 68)",Bb:min7,3,F:min,C:min,C#:maj,Ab:maj/3
Ab:maj,"(73, 72, 70)",Eb:7,3,C:min,C#:maj,Ab:maj/3,Bb:min7
Ab:maj,"(73, 72, 70)",F:min7,1,F:min7,Eb:maj6,C#:maj9,Ab:maj/3
Ab:maj,"(68, 65, 67, 68)",F:min,1,Bb:min7,Eb:7,Ab:maj,E:dim
Ab:maj,"(68, 65, 67, 68)",F:min,1,C:min7,C#:maj,Eb:maj,Ab:maj
Ab:maj,"(68, 63, 68, 70, 73, 72, 72, 70, 70, 68)",Ab:maj,1,C#:maj,Ab:maj/3,Bb:min7,Eb:7
Ab:maj,"(68, 72, 72)",Ab:maj,1,C#:maj,Ab:maj/3,Bb:min7,Eb:7
Ab:maj,"(72, 68, 68, 65)",F:min,1,Bb:min7,Eb:7,Ab:maj,Eb:maj/3
Ab:maj,"(65, 67)",C#:maj,1,Eb:7,Ab:maj,Eb:maj/3,F:min
Ab:maj,"(65, 67)",Ab:7,2,C:min7,F:min7,C#:maj7,Eb:maj
Ab:maj,"(65, 67)",C:maj,2,F:min7,C#:maj7,Eb:maj,Ab:maj
Ab:maj,"(65, 67)",C:maj,1,F:min,C#:maj7,Eb:maj,Ab:maj
Ab:maj,"(74, 76, 78, 79, 79, 79)","D:sus4(b7,9)",1,G:maj/5,C:min6/b3,G:maj,F:9(13)
Ab:maj,"(68, 68, 68, 68, 75, 75, 75, 72, 75, 75, 75, 75, 72)",C#:maj/2,1,C:min6/b3,G:maj,F:9(13),"D:sus4(b7,9)"
Ab:maj,"(75, 75, 75, 75, 72)",C:min7,1,F:9(13),"D:sus4(b7,9)",C#:maj/2,Eb:maj
Ab:maj,"(70, 72, 65, 70)",Bb:min7,1,C#:maj/2,Eb:maj,C:min7,F:min7
Ab:maj,"(70, 72, 65, 70)",Bb:min7,1,C#:maj7,C#:min,F:min7,F#:9
Ab:maj,"(70, 72, 75, 72)",Ab:maj,1,C:min7,F:min7,Bb:min7,Eb:sus4(b7)
Ab:maj,"(75, 75, 75, 77)",C#:maj7,1,Bb:min7,Eb:sus4(b7),Ab:maj,Ab:7
Ab:maj,"(75, 75, 75, 77)",Ab:maj,1,A:min,D:maj,G:maj,Eb:maj
Ab:maj,"(75, 75, 75, 77)",Ab:maj,1,C#:maj,Ab:maj/3,Bb:min,Eb:maj
Ab:maj,"(80, 80, 76)",C#:min,1,Eb:sus4(b7),Ab:maj,Ab:7,C#:maj7
Ab:maj,"(75, 77, 79)",F:min7,1,Ab:maj,Ab:7,C#:maj7,C#:min
Ab:maj,"(75, 77, 79)",Eb:maj/3,1,D:maj,G:maj,Eb:maj,Ab:maj
Ab:maj,"(75, 77, 79)",Eb:maj,1,Ab:maj/3,Bb:min,Eb:maj,Ab:maj
Ab:maj,"(75, 77, 79)",F:min7,2,Eb:min7,Ab:maj,C#:maj,C:min7
Ab:maj,"(80, 75, 75, 75, 72)",F#:9,1,Ab:7,C#:maj7,C#:min,F:min7
Ab:maj,"(72, 71, 70, 68)",Ab:maj,1,C#:min,F:min7,F#:9,Bb:min7
Ab:maj,"(60, 63, 63, 65, 63)",Ab:maj,1,None,None,None,None
Ab:maj,"(58, 60, 58, 56)",F:min7,1,None,None,None,Ab:maj
Ab:maj,"(58, 60, 58, 56)",F:min,1,F:min,Bb:min,Eb:maj,Ab:maj
Ab:maj,"(58, 60, 58, 56)",F:min,1,Bb:min,Eb:maj,Ab:maj,Ab:maj
Ab:maj,"(56, 58, 60, 68, 67, 65, 67, 65)",C#:maj,1,None,None,Ab:maj,F:min7
Ab:maj,"(65, 68, 70, 68)",C#:maj,1,Ab:maj,F:min7,C#:maj,Eb:maj
Ab:maj,"(65, 68, 70, 68)",C#:maj,2,Ab:maj,F:min,C#:maj,Eb:maj
Ab:maj,"(65, 68, 70, 68)",C#:maj,1,C#:maj7,F#:maj,Eb:maj,Bb:min7
Ab:maj,"(65, 68, 70, 68)",C#:maj,1,C#:maj7,F#:maj,Eb:maj,Bb:min
Ab:maj,"(63, 65, 63)",C:min7,1,F:min7,C#:maj,Eb:maj,C#:maj
Ab:maj,"(63, 65, 63)",C:min7,2,F:min,C#:maj,Eb:maj,C#:maj
Ab:maj,"(58, 60, 63, 60, 60, 58, 56)",Bb:min,1,Eb:maj,C#:maj,C:min7,F:min
Ab:maj,"(58,)",Eb:maj,1,C#:maj,C:min7,F:min,Bb:min
Ab:maj,"(56, 58, 60, 68, 67, 65, 60)",C#:maj,1,Bb:min,Eb:maj,Ab:maj,F:min
Ab:maj,"(56, 58, 60, 68, 67, 65, 60)",C#:maj,1,Eb:maj,Ab:maj,Ab:maj,F:min
Ab:maj,"(58, 60, 63, 65)",Bb:min,2,Eb:maj,C#:maj,C:min7,F:min
Ab:maj,"(60, 58, 60)",Eb:maj,2,C#:maj,C:min7,F:min,Bb:min
Ab:maj,"(70, 72, 70)",Eb:maj,2,F:min,Bb:min,Eb:maj,Ab:maj
Ab:maj,"(70, 72, 70)",Bb:min7,1,Bb:min7,Eb:7,Ab:maj,C:min7
Ab:maj,"(68, 70, 72, 67, 65, 60)",Ab:maj,2,Bb:min,Eb:maj,Ab:maj,Eb:maj
Ab:maj,"(63, 68, 67)",C:min7,2,Eb:maj,Ab:maj,Eb:maj,Ab:maj
Ab:maj,"(63, 68, 67)",C:min7,1,F:min,Bb:min,Eb:maj,Ab:maj
Ab:maj,"(65, 65, 63, 65, 60, 63, 60)",C#:maj,2,Ab:maj,Eb:maj,Ab:maj,C:min7
Ab:maj,"(65, 65, 63, 65, 60, 63, 60)",C#:maj,1,Bb:min,Eb:maj,Ab:maj,C:min7
Ab:maj,"(58, 60, 58)",Eb:maj,3,Eb:maj,Ab:maj,C:min7,C#:maj
Ab:maj,"(56, 58, 60, 68, 67, 63)",C#:maj,3,Ab:maj,C:min7,C#:maj,Eb:maj
Ab:maj,"(65, 70, 68)",F:min,3,C:min7,C#:maj,Eb:maj,C#:maj
Ab:maj,"(70, 70, 68, 60, 60, 67, 65)",Bb:min,3,C#:maj,Eb:maj,C#:maj,F:min
Ab:maj,"(63, 70, 72, 70)",Eb:maj,3,Eb:maj,C#:maj,F:min,Bb:min
Ab:maj,"(68, 70, 72, 67, 65, 63)",Ab:maj,3,C#:maj,F:min,Bb:min,Eb:maj
Ab:maj,"(70, 70, 72, 70, 67, 60, 65)",Bb:min,3,Bb:min,Eb:maj,Ab:maj,F:min
Ab:maj,"(63, 56, 58)",Eb:maj,3,Eb:maj,Ab:maj,F:min,Bb:min
Ab:maj,"(60, 63, 63, 68, 67, 63)",C:min7,3,Ab:maj,F:min,Bb:min,Eb:maj
Ab:maj,"(70, 70, 67)",Bb:min,3,Bb:min,Eb:maj,C:min7,F:min
Ab:maj,"(70, 70, 67)",Bb:min,1,F:min,Bb:min,Eb:maj,Ab:maj
Ab:maj,"(70, 70, 67)",C:min,1,C#:maj,Bb:7,Eb:maj,Ab:maj
Ab:maj,"(70, 70, 67)",C:min7,1,C#:maj,Bb:7,Eb:maj,Ab:maj
Ab:maj,"(70, 70, 67)",C:min,2,C#:maj,F:7,Bb:min,Ab:maj
Ab:maj,"(70, 70, 67)",C:min,1,C:min,F:min,Eb:7,Ab:maj
Ab:maj,"(65, 63, 65)",Eb:maj,3,Eb:maj,C:min7,F:min,Bb:min
Ab:maj,"(65, 63, 65)",Eb:maj,1,Bb:min,Eb:maj,Ab:maj,Bb:min
Ab:maj,"(68, 70, 72, 70, 68, 70, 72, 67, 65, 60)",Ab:maj,1,C:min7,F:min,Bb:min,Eb:maj
Ab:maj,"(80, 77, 77, 75)",F:min,1,G:maj,Eb:maj,Ab:maj,Eb:maj/3
Ab:maj,"(80, 77, 77, 75)",F:min,1,Bb:min,Eb:maj,Ab:maj,Eb:maj
Ab:maj,"(72, 72, 70)",Eb:maj,1,Eb:maj,Ab:maj,Eb:maj/3,F:min
Ab:maj,"(72, 72, 70)",C:min,1,Eb:maj,Ab:maj,Eb:maj,F:min
Ab:maj,"(72, 72, 70)",Ab:maj,1,C#:maj(9),Ab:maj/3,Bb:min7,Eb:9
Ab:maj,"(72, 72, 70)",Eb:maj6,1,Eb:9,Ab:maj,Eb:maj/3,F:min9
Ab:maj,"(68, 68, 77)",C#:maj,1,Ab:maj,Eb:maj/3,F:min,Eb:maj
Ab:maj,"(68, 68, 77)",C#:maj,1,Ab:maj,Eb:maj,F:min,C:min
Ab:maj,"(68, 68, 77)",C#:maj7,1,C#:maj,C:min7,Eb:7,Ab:maj
Ab:maj,"(70, 72, 75)",Eb:maj,1,Eb:maj,C#:maj,Ab:maj/3,Bb:min
Ab:maj,"(68, 72, 70)",Ab:maj,1,C:min,C#:maj,C:min7,Eb:7
Ab:maj,"(84, 84, 72, 75)",Ab:maj,1,C:maj9,"D:sus4(b7,9)",D:maj,C#:maj/b2
Ab:maj,"(79, 82, 82)",C:min7,1,"D:sus4(b7,9)",D:maj,C#:maj/b2,Ab:maj
Ab:maj,"(80, 79, 80, 82)",F:min7,1,D:maj,C#:maj/b2,Ab:maj,C:min7
Ab:maj,"(80, 79, 80, 82)",F:min7,1,F:min7,Bb:min7,Eb:sus4(b7),Ab:maj
Ab:maj,"(79, 75, 75, 72)",Eb:maj6,1,C#:maj/b2,Ab:maj,C:min7,F:min7
Ab:maj,"(77, 77, 80)",C#:maj7,1,Ab:maj,C:min7,F:min7,Eb:maj6
Ab:maj,"(84, 82, 77, 77, 80)",Bb:min7,1,C:min7,F:min7,Eb:maj6,C#:maj7
Ab:maj,"(79, 80)",C:min7,1,F:min7,Eb:maj6,C#:maj7,Bb:min7
Ab:maj,"(79, 80)",Ab:maj,1,C:min7,F:min7,Bb:min7,Eb:sus4(b7)
Ab:maj,"(79, 80)",C:min7,1,F:min7,Eb:maj,C#:maj7,Bb:min7
Ab:maj,"(79, 80)",F:min7,1,C:min7,F:min7,Bb:min7,"Eb:sus4(b7,9)"
Ab:maj,"(79, 80)",C:min7,1,Bb:min,Eb:7,Ab:maj,Ab:maj
Ab:maj,"(84, 82, 77)",Eb:sus4(b7),1,Bb:min7,C:min7,F:min7,Bb:min7
Ab:maj,"(84, 82, 77)","Eb:sus4(b7,9)",1,Bb:min7,C:min7,F:min7,Bb:min7
Ab:maj,"(84, 79, 75, 72)",Eb:maj,1,Bb:min7,Eb:sus4(b7),Ab:maj,F:min7
Ab:maj,"(79, 77, 77, 80)",C#:maj7,1,Eb:sus4(b7),Ab:maj,F:min7,Eb:maj
Ab:maj,"(84, 85, 77, 77, 80)",Bb:min7,1,Ab:maj,F:min7,Eb:maj,C#:maj7
Ab:maj,"(77, 80, 84, 82, 77, 79)",C#:maj,1,F:min7,Bb:min7,"Eb:sus4(b7,9)",F:min7
Ab:maj,"(72, 72, 72, 72, 70)",Ab:maj6(9),1,None,None,None,Eb:sus4(9)
Ab:maj,"(72, 72, 72, 72, 70)",Ab:maj6(9),1,Eb:maj6,Eb:9,Ab:maj6,Eb:sus4(9)
